"repo","path","document","line","excerpt"
"core","remoteentity/transaction_manager.go","review/IMPLEMENTATION-CHECKPOINT-AND-REPLAY.md","21","transaction_manager.go 用 txMu 保护 txs，tracker 保存 done、终态、关闭时间。完成路径写 status 后关闭 done；容量和 TTL 清理可删除已关闭 tracker。FlushRemoteTransaction 和严格提交等待路径进入 waitRemoteTransaction，先保存 done，再等通知。"
"core","remoteentity/transaction_manager.go","review/IMPLEMENTATION-REMOTE-POLICY-MIRROR.md","25","| Remote 同步链 | [assembly.go](../../remoteentity/assembly.go):54 → [syncer.go](../../remoteentity/syncer.go):31、92：兴趣过滤发布、接收更新、gap/epoch/schema 异常后权威回填；[transaction_manager.go](../../remoteentity/transaction_manager.go):483：读时续租兴趣 | reader 与写 Manager 耦合，内部 wire/interest 实现未导出；不能直接把完整 Assembly 当轻量 Mirror 客户端 |"
"core","remoteentity/transaction_manager.go","review/REVIEW-2026-09-13-05.md","15","使用 roost-review / codebase-memory 流程，Verify 层级。MCP 项目 D-whb_s，根 D:/whb_s，ready，26320 nodes / 195520 edges，沿用 generation 2026-09-08T14:39:26Z。图谱不是当前源码证明：search_graph 定位 ReadRemoteSnapshot/BindSync 两个结果，无剩余分页；对 transaction_manager.go、assembly.go 及 remoteentity scope 检查 coverage，记录 metadata_changed，随后读取实际入口补证。ledger 相关 U/RR 条目按文档直接搜索，未将其当图谱完整性证据。"
"core","remoteentity/transaction_manager.go","review/REVIEW-2026-09-13-05.md","21","补查只读组件抽取入口：`ReadRemoteSnapshot`（transaction_manager.go:484）的线性化分支及最终 fallback 均直接进入 LoadAuthoritative；统一只读校验必须覆盖这些出口。`BindSync`（assembly.go:54）把私有接收 store 绑定 Manager，并返回未启动 replicator，装配方持有启停责任。这里是实现边界复核，无新增确认 RR。"
"core","remoteentity/transaction_manager.go","review/REVIEW-2026-09-13-07.md","11","coverage 检查 remote_snapshot.go、interest.go、transaction_manager.go、read_through.go、atomic_local.go 及两个新增 promises 测试：旧文件 metadata_changed，新测试 not_tracked。相关实际源码直接阅读补证；entity scope 无记录缺口不代表完整。本轮不声称整个依赖图或全仓完成审查。"
"core","remoteentity/transaction_manager.go","bug/REVIEW-2026-09-10-03.md","8","- 位置：Core `remoteentity/transaction_manager.go:768`；容量淘汰见 650～683，终态通知见 697～726。"
"core","remoteentity/transaction_manager.go","bug/REVIEW-2026-09-11-02.md","7","- 位置：`remoteentity/transaction_manager.go:139`、`:148`、`:292`；`remoteentity/batch.go:455`。"
"core","remoteentity/transaction_manager.go","bug/REVIEW-2026-09-13-07.md","26","[nextInterestGeneration](../../remoteentity/transaction_manager.go)（596–607 行）每实例从 UnixNano 播种，再仅本地 Add；相邻初始化落入同一时钟刻度就没有跨实例递增保证。墙上时钟回拨也是需要设计处理的情形，但本轮没有注入时钟回拨。Windows 上两次实测失败，不冒称 Linux 已复现；这也不是 Windows 缺少某项测试能力。"
"core","remoteentity/transaction_manager.go","bug/REVIEW-2026-09-13.md","22","位置：[remoteentity/interest.go](../../remoteentity/interest.go):153–154、85；[transaction_manager.go](../../remoteentity/transaction_manager.go):589 的 Release 发布时间戳，但接收端仅按 key/SID 无条件删除，没有订阅代际比较。"
"core","remoteentity/wrapper.go","bug/REVIEW-2026-09-13-03.md","7","位置：[remoteentity/ownership.go](../../remoteentity/ownership.go):127–130，TransferExpected 返回任何错误都调用 restoreOwnershipAfterTransitionFailure；后者 :287–300 将 live 状态恢复为原 LocalOwned/Shared。[wrapper.go](../../remoteentity/wrapper.go):165–173 在 MarkerCacheTTL 内直接信任旧 marker；[batch.go](../../remoteentity/batch.go):125–151 据此放行本地 owner。"
"core","robot/lockstep.go","review/REVIEW-2026-09-14-05.md","31","Verify，list_projects 确认 D-whb_s。robot/lockstep.go 搜索 19 节点无剩余分页；HandleFrames 双向 depth=1 trace 未截断，找到 IngestFrames/apply/requestCatchup。入向零结果不是没有动态调用的证明；实际通过导出 HandleBroadcast/HandleFrames 验证。HandleBroadcast snippet 与当前文件一致。"
"core","robot/lockstep.go","bug/REVIEW-2026-09-14-05.md","7","状态：未修复。位置：`robot/lockstep.go:92`、`:104`、`:115`，尤其 apply 中 Simulate、SubmitInput、ReportHash 的提前返回。"
"core","room/jetstream_syncbus.go","review/IMPLEMENTATION-JETSTREAM-SYNCBUS-AND-LIFECYCLE.md","25","| 构造 | `room/jetstream_syncbus.go:88` 规范化配置，EnsureStream 提交 Prefix.> | Ensure 是 CreateOrUpdate，涉及共享远端配置所有权 |"
"core","room/jetstream_syncbus.go","review/IMPLEMENTATION-SYNCSTREAM-FRAGMENTS-AND-DELIVERY.md","3","Core b58e280；[第六轮证据](REVIEW-2026-09-15-06.md)。范围为 syncstream/publisher.go、syncbus/sync.go 和 room/jetstream_syncbus.go 的订阅包装；History/journal 尚未深入。"
"core","room/jetstream_syncbus.go","review/REVIEW-2026-09-15-06.md","11","Verify，list_projects 确认 D-whb_s。coverage generation 为 2026-09-08T14:39:26Z，以下文件 no_recorded_issue 但 metadata_changed，读取当前源码补证：room/room_broadcast.go、room_transport_sink.go 及两份对应测试；syncstream/publisher.go、adapter_test.go；syncbus/sync.go；room/jetstream_syncbus.go。没有声称图谱已与 HEAD 同代。"
"core","room/jetstream_syncbus.go","review/REVIEW-2026-09-16-02.md","17","check_index_coverage 对以下九个证据文件均为 no_recorded_issue，但 freshness 为 metadata_changed，generation=`2026-09-08T14:39:26Z`：room/jetstream_syncbus.go、room/nats_syncbus.go、room/jetstream_syncbus_test.go、nats/driver/jetstream.go、nats/driver/client.go、nats/jetstream.go、nats/client.go、nats/driver/jetstream_settle_test.go、nats/driver/jetstream_test.go。已读当前源码补证；普通 client 的重点为发布/订阅入口，不声明整个文件审查完成。没有重建或终止共享索引，没有声称图谱与本轮 Git 同代。"
"core","room/jetstream_syncbus.go","review/REVIEW-2026-09-16-03.md","25","- Core：nats/driver/client.go、options.go、jetstream.go、jetstream_test.go；nats/config.go、jetstream.go；room/jetstream_syncbus.go、nats_syncbus.go；syncstream/publisher.go、adapter_test.go、subscribe_promises_test.go；syncbus/sync.go、patch_syncer.go。"
"core","room/jetstream_syncbus.go","bug/REVIEW-2026-09-16-02.md","9","位置：`room/jetstream_syncbus.go:98–105,158–165,247–255`，`nats/driver/jetstream.go:32–37,69`。"
"core","room/jetstream_syncbus.go","bug/REVIEW-2026-09-16-02.md","25","位置：`room/jetstream_syncbus.go:161–193,210–222`。独立测试在底层 Subscribe 返回前阻塞，执行总线 Stop，再放行 Subscribe；结果为 `tracked=1 stops=0`。Stop 只清理当时已登记的订阅，不等待创建中的订阅，也没有停止代数。"
"core","room/jetstream_syncbus.go","bug/REVIEW-2026-09-16-03.md","9","位置：`room/jetstream_syncbus.go:147–193,247–255`，`nats/driver/jetstream.go:62–82`。业务影响链路：`syncstream/publisher.go:248–294,297–351`。"
"core","room/jetstream_syncbus.go","bug/REVIEW-2026-09-16-04.md","94","Core room/jetstream_syncbus.go:315 只为默认 roost.sync 保留旧 hash；Kit room/room_mod.go:73 默认设为 **roost.room**。独立验证 topic=state、SID=7："
"core","room/jetstream_syncbus_test.go","review/REVIEW-2026-09-16-02.md","17","check_index_coverage 对以下九个证据文件均为 no_recorded_issue，但 freshness 为 metadata_changed，generation=`2026-09-08T14:39:26Z`：room/jetstream_syncbus.go、room/nats_syncbus.go、room/jetstream_syncbus_test.go、nats/driver/jetstream.go、nats/driver/client.go、nats/jetstream.go、nats/client.go、nats/driver/jetstream_settle_test.go、nats/driver/jetstream_test.go。已读当前源码补证；普通 client 的重点为发布/订阅入口，不声明整个文件审查完成。没有重建或终止共享索引，没有声称图谱与本轮 Git 同代。"
"core","room/nats_syncbus.go","review/REVIEW-2026-09-16-02.md","17","check_index_coverage 对以下九个证据文件均为 no_recorded_issue，但 freshness 为 metadata_changed，generation=`2026-09-08T14:39:26Z`：room/jetstream_syncbus.go、room/nats_syncbus.go、room/jetstream_syncbus_test.go、nats/driver/jetstream.go、nats/driver/client.go、nats/jetstream.go、nats/client.go、nats/driver/jetstream_settle_test.go、nats/driver/jetstream_test.go。已读当前源码补证；普通 client 的重点为发布/订阅入口，不声明整个文件审查完成。没有重建或终止共享索引，没有声称图谱与本轮 Git 同代。"
"core","room/nats_syncbus.go","review/REVIEW-2026-09-16-03.md","25","- Core：nats/driver/client.go、options.go、jetstream.go、jetstream_test.go；nats/config.go、jetstream.go；room/jetstream_syncbus.go、nats_syncbus.go；syncstream/publisher.go、adapter_test.go、subscribe_promises_test.go；syncbus/sync.go、patch_syncer.go。"
"core","room/room_broadcast.go","review/IMPLEMENTATION-ROOM-AND-SKILL-SCHEDULING.md","11","Broadcaster 的 Close（room_broadcast.go）先等待 stop；取消/超时直接返回，不立即释放仍被使用的对象。结束后取消回调、重置同步 sink、关闭 coordinator、归还共享 subject/subscriber 预算并清空状态。已有 RoomManager 超时重试和预算回收测试随本轮 race 包测试通过；没有测试真实下游永久阻塞或所有生命周期竞态。"
"core","room/room_broadcast.go","review/REVIEW-2026-09-15-05.md","9","Verify，list_projects 确认 D-whb_s 根 D:/whb_s。coverage generation `2026-09-08T14:39:26Z`；以下证据文件均 no_recorded_issue 但 metadata_changed，全部以当前源码补证：room_broadcast.go/test.go、room_transport_sink.go/test.go、nettransport/channel.go、atomic_admission_test.go、sender.go。"
"core","room/room_broadcast.go","review/REVIEW-2026-09-15-06.md","11","Verify，list_projects 确认 D-whb_s。coverage generation 为 2026-09-08T14:39:26Z，以下文件 no_recorded_issue 但 metadata_changed，读取当前源码补证：room/room_broadcast.go、room_transport_sink.go 及两份对应测试；syncstream/publisher.go、adapter_test.go；syncbus/sync.go；room/jetstream_syncbus.go。没有声称图谱已与 HEAD 同代。"
"core","room/room_broadcast.go","bug/REVIEW-2026-09-15-05.md","7","位置：`room/room_transport_sink.go:324` 的 admitWithSlowConsumerPolicy，尤其普通错误出口 `return nil, err`；调用方 `AdmitRoomFrames:216` 在错误时直接返回，成功出口才执行 `dispatchSlowConsumers:400`。room 消费通知的入口为 `room/room_broadcast.go:439` handleSlowConsumer。"
"core","room/room_broadcast.go","bug/REVIEW-2026-09-15-06.md","7","位置：`room/room_broadcast.go:513` RoomBroadcaster.SetDownstream 只替换 envelopeSink.downstream；创建时在 428–435 行向原 sink 注册 handleSlowConsumer，关闭时使用保存的 unregisterSlowConsumer。`room/room_transport_sink.go:433` runNextCallback 根据自身 handlers 查找 room 回调。"
"core","room/room_broadcast.go","bug/REVIEW-2026-09-17-03.md","66","当前 `entity.EntityBase.Sync()`（Core `entity/entity_base.go:195`）可取同步状态，RoomManager.Create / RoomBroadcaster.RegisterSubject 可组合；RoomBroadcaster 构造函数已经创建自己的 SubscriptionCoordinator（`room/room_broadcast.go:451`）。Codegen 生成 SubjectPackerFactory 与 NewRoomSink 两端。由此不能直接采纳候选中的“现在写不出来”或另建第二个 coordinator 的方案。"
"core","room/room_broadcast.go","bug/REVIEW-2026-09-18.md","25","**状态：未修复；限于 pipelined commit 部署。** Core `room/room_broadcast.go:423` 配置、`:451` 构造内部 SubscriptionCoordinator，`:695` 订阅、`:968`/`:986` 批量准备/分发、`:1076` 单实体 flush；`room/room_manager.go:25` 的配置同样没有 durable watermark。对照 `entitysync/subscription.go:490` SetDurableWatermark。"
"core","room/room_manager.go","review/IMPLEMENTATION-ROOM-AND-SKILL-SCHEDULING.md","7","实现位于 Core `room/room_manager.go`，不在 kit/service/room。Create 在管理器锁内检查 running/stopped、房间 ID 重复与容量，创建 Broadcaster，注册共享预算与活动回调，启动后纳入 rooms。Get 拒绝返回正在关闭或已停止的房间，成功访问更新活动时间。"
"core","room/room_manager.go","bug/REVIEW-2026-09-10.md","9","位置：`room/room_manager.go:106–107`（默认值推导），`room/room_manager.go:359–362`（run 创建 ticker）。"
"core","room/room_manager.go","bug/REVIEW-2026-09-18.md","25","**状态：未修复；限于 pipelined commit 部署。** Core `room/room_broadcast.go:423` 配置、`:451` 构造内部 SubscriptionCoordinator，`:695` 订阅、`:968`/`:986` 批量准备/分发、`:1076` 单实体 flush；`room/room_manager.go:25` 的配置同样没有 durable watermark。对照 `entitysync/subscription.go:490` SetDurableWatermark。"
"core","room/room_transport_sink.go","review/REVIEW-2026-09-15-05.md","9","Verify，list_projects 确认 D-whb_s 根 D:/whb_s。coverage generation `2026-09-08T14:39:26Z`；以下证据文件均 no_recorded_issue 但 metadata_changed，全部以当前源码补证：room_broadcast.go/test.go、room_transport_sink.go/test.go、nettransport/channel.go、atomic_admission_test.go、sender.go。"
"core","room/room_transport_sink.go","review/REVIEW-2026-09-15-06.md","11","Verify，list_projects 确认 D-whb_s。coverage generation 为 2026-09-08T14:39:26Z，以下文件 no_recorded_issue 但 metadata_changed，读取当前源码补证：room/room_broadcast.go、room_transport_sink.go 及两份对应测试；syncstream/publisher.go、adapter_test.go；syncbus/sync.go；room/jetstream_syncbus.go。没有声称图谱已与 HEAD 同代。"
"core","room/room_transport_sink.go","bug/REVIEW-2026-09-15-05.md","7","位置：`room/room_transport_sink.go:324` 的 admitWithSlowConsumerPolicy，尤其普通错误出口 `return nil, err`；调用方 `AdmitRoomFrames:216` 在错误时直接返回，成功出口才执行 `dispatchSlowConsumers:400`。room 消费通知的入口为 `room/room_broadcast.go:439` handleSlowConsumer。"
"core","room/room_transport_sink.go","bug/REVIEW-2026-09-15-06.md","7","位置：`room/room_broadcast.go:513` RoomBroadcaster.SetDownstream 只替换 envelopeSink.downstream；创建时在 428–435 行向原 sink 注册 handleSlowConsumer，关闭时使用保存的 unregisterSlowConsumer。`room/room_transport_sink.go:433` runNextCallback 根据自身 handlers 查找 room 回调。"
"core","room/room_transport_sink_test.go","review/REVIEW-2026-09-15-05.md","11","图谱 AdmitEnvelopes/flushStateBatch 查询 5 项、room 指定测试查询 23 项、transport policy 查询 2 项、AsyncTransport 入口查询 3 项，均无后续页。全图 AdmitRoomFrames 名称查询只返回 3 项，漏掉当前 RoomTransportSink 方法，因此不作实现不存在结论；由图谱定位的 room_transport_sink_test.go 和 coverage 指引读取实际实现。policy 双向一层 trace 返回 4 个下游、1 个上游，旧图谱误归因 errors.Is/atomic.Add，关键调用依据源码。没有声称图谱同代或完整覆盖。"
"core","saga/assembly.go","review/REVIEW-2026-09-09-03.md","32","cube-core/saga/assembly.go"
"core","saga/assembly.go","review/REVIEW-2026-09-09.md","43","cube-core/saga/assembly.go"
"core","saga/assembly.go","bug/REVIEW-2026-09-17-03.md","46","**状态：未修复；Wanted-04 转入。** Core `saga/assembly.go:106` 附近 Start 订阅，`saga/nest.go` NewCompletionEffect；关联 `saga/jetstream.go`、`saga/nest_starts.go`。"
"core","saga/jetstream.go","bug/REVIEW-2026-09-17-03.md","46","**状态：未修复；Wanted-04 转入。** Core `saga/assembly.go:106` 附近 Start 订阅，`saga/nest.go` NewCompletionEffect；关联 `saga/jetstream.go`、`saga/nest_starts.go`。"
"core","saga/nest.go","bug/REVIEW-2026-09-17-03.md","46","**状态：未修复；Wanted-04 转入。** Core `saga/assembly.go:106` 附近 Start 订阅，`saga/nest.go` NewCompletionEffect；关联 `saga/jetstream.go`、`saga/nest_starts.go`。"
"core","service/mail/mail_test.go","bug/REVIEW-2026-09-13-08.md","7","- Mail：复用[09-11 第三轮](REPRO-2026-09-11-03.md)的 mail_test.go，运行 TestReviewClaimHistoryRefusalIsAtomic，通过。"
"core","service/mail/mailbox.go","review/IMPLEMENTATION-SERVICE-REPLAY-AND-CODEGEN.md","7","阅读范围为 Kit `service/mail/service.go` 的领取入口与 `mailbox.go` 状态结构。Reserve 检查玩家、收件范围、有效期、附件、邮箱条目与领取状态，然后通过状态更新取得 Claim。活动领取租约阻止再次占用，超时后重试复用稳定 token。"
"core","service/mail/mailbox.go","review/REVIEW-2026-09-11.md","65","对 mail deliver/evict/claim、transaction_manager 等做窄 search_graph，相关页 has_more=false；新增 evictSettledClaims 不在旧图谱，转读当前整个 mailbox.go。追踪 evict 与 waitRemoteTransaction 的双向一层，相关页未截断；heuristic 跨旧仓边不作调用证据。get_code_snippet 的 evict 因旧行号实际返回 deliver 片段，已用当前完整源码校正。"
"core","service/mail/mailbox.go","bug/REVIEW-2026-09-10-02.md","7","位置：`service/mail/mailbox.go:146–170` 的 evict 删除整个终态 Entry；`mailbox.go:121–136` 的 deliver 在 Entry 不存在时新建未读状态；`service.go:716–724` 的 ReserveClaim 在 ClaimToken 为空时生成新 token。入口是 `Service.Deliver`（service.go:321）。"
"core","service/mail/mailbox.go","bug/REVIEW-2026-09-11-03.md","18","**位置：** Kit `service/mail/service.go:336` 的 Update 回调，`:348` 插入、`:356` 淘汰先于 `:358` 的容量拒绝；Core `versionstore/memory_store.go:45` 直接传入含 map 的 current.Value。Mailbox 的 `clone` 位于 `service/mail/mailbox.go:302`，Deliver 回调未在修改前调用它。"
"core","service/mail/mailbox.go","bug/REVIEW-2026-09-11.md","10","- 位置：Kit `service/mail/mailbox.go:227` 的 evictSettledClaims，特别是 246 行删除；上限见 `service/mail/types.go:197`。ReserveClaim 的过期检查在 `service/mail/service.go:663` 附近。"
"core","service/mail/mailbox.go","bug/REVIEW-2026-09-11.md","22","- 位置：Kit `service/mail/mailbox.go:264`；对外读取 `service/mail/service.go:923`；Core `versionstore/memory_store.go:27` 的 Get 按值返回泛型对象。"
"core","service/mail/service.go","review/IMPLEMENTATION-SERVICE-REPLAY-AND-CODEGEN.md","7","阅读范围为 Kit `service/mail/service.go` 的领取入口与 `mailbox.go` 状态结构。Reserve 检查玩家、收件范围、有效期、附件、邮箱条目与领取状态，然后通过状态更新取得 Claim。活动领取租约阻止再次占用，超时后重试复用稳定 token。"
"core","service/mail/service.go","bug/REVIEW-2026-09-11-03.md","18","**位置：** Kit `service/mail/service.go:336` 的 Update 回调，`:348` 插入、`:356` 淘汰先于 `:358` 的容量拒绝；Core `versionstore/memory_store.go:45` 直接传入含 map 的 current.Value。Mailbox 的 `clone` 位于 `service/mail/mailbox.go:302`，Deliver 回调未在修改前调用它。"
"core","service/mail/service.go","bug/REVIEW-2026-09-11.md","10","- 位置：Kit `service/mail/mailbox.go:227` 的 evictSettledClaims，特别是 246 行删除；上限见 `service/mail/types.go:197`。ReserveClaim 的过期检查在 `service/mail/service.go:663` 附近。"
"core","service/mail/service.go","bug/REVIEW-2026-09-11.md","22","- 位置：Kit `service/mail/mailbox.go:264`；对外读取 `service/mail/service.go:923`；Core `versionstore/memory_store.go:27` 的 Get 按值返回泛型对象。"
"core","service/mail/service.go","bug/REVIEW-2026-09-16-04.md","113","| ARCH-01 通用服务领域实现 | service/session/service.go:205 Enter 包含请求幂等、归属检查和会话状态；service/mail/service.go:803 CommitClaim 包含 token/状态/幂等；service/match/grouping.go:63 是分数窗口算法，queue_store.go 是票据状态实现 | 领域类型、状态机、存储算法、通用策略逐包迁入 Core/service；Kit 保留 Mod、配置、Registry 注册与服务启动接入 |"
"core","service/mail/types.go","bug/REVIEW-2026-09-11.md","10","- 位置：Kit `service/mail/mailbox.go:227` 的 evictSettledClaims，特别是 246 行删除；上限见 `service/mail/types.go:197`。ReserveClaim 的过期检查在 `service/mail/service.go:663` 附近。"
"core","service/match/grouping.go","bug/REVIEW-2026-09-16-04.md","113","| ARCH-01 通用服务领域实现 | service/session/service.go:205 Enter 包含请求幂等、归属检查和会话状态；service/mail/service.go:803 CommitClaim 包含 token/状态/幂等；service/match/grouping.go:63 是分数窗口算法，queue_store.go 是票据状态实现 | 领域类型、状态机、存储算法、通用策略逐包迁入 Core/service；Kit 保留 Mod、配置、Registry 注册与服务启动接入 |"
"core","service/match/grouping.go","bug/REVIEW-2026-09-17.md","26","**P2，Core，未修复。** [service/match/grouping.go](../../service/match/grouping.go):54 Group、:68 窗口增长、:75 距离、:85 排序、:95 absInt64。Subject.Validate 没有分数范围限制，Score 的语义由调用方决定。"
"core","service/match/queue_store.go","review/IMPLEMENTATION-SERVICE-REPLAY-AND-CODEGEN.md","15","Kit `service/match/queue_store.go` 将 Waiting、Tickets、Matches、SubjectTickets、Requests 聚合在一个 queueState。Enqueue 在队列状态 Update 内执行过期处理、请求重放、主体重复检查和入队；Commit 在同一状态更新中检查人数、票据唯一、仍在等待及主体不重复，再统一生成匹配并移除等待关系。"
"core","service/match/queue_store.go","bug/REVIEW-2026-09-09-04.md","8","- 位置：`service/match/queue_store.go:197–201`；对照 `service/match/store.go:59–67` 和 `queue_store.go:313`。"
"core","service/match/queue_store.go","bug/REVIEW-2026-09-16-04.md","76","- Kit service/match/queue_store.go:118、:159：Config.Grouping 有默认值，随后 store 执行路径没有读取它。"
"core","service/match/queue_store.go","bug/REVIEW-2026-09-16-04.md","113","| ARCH-01 通用服务领域实现 | service/session/service.go:205 Enter 包含请求幂等、归属检查和会话状态；service/mail/service.go:803 CommitClaim 包含 token/状态/幂等；service/match/grouping.go:63 是分数窗口算法，queue_store.go 是票据状态实现 | 领域类型、状态机、存储算法、通用策略逐包迁入 Core/service；Kit 保留 Mod、配置、Registry 注册与服务启动接入 |"
"core","service/match/queue_store.go","bug/REVIEW-2026-09-17.md","7","**P2，Core，未修复。** [service/match/types.go](../../service/match/types.go):159 Validate、:176 Key；[queue_store.go](../../service/match/queue_store.go):331 Candidates、:359 Commit；[redis_store.go](../../service/match/redis_store.go) 将 Queue.Key 原样作为逻辑存储键。"
"core","service/match/queue_store.go","bug/REVIEW-2026-09-17.md","41","**P3，Core，未修复；本轮确认范围为 NewMemoryStore / 内存 versionstore。** [queue_store.go](../../service/match/queue_store.go):54 clone、:225 入队 Subject、:305 Ticket、:331 Candidates、:426 保存 Match 并赋 result、:437 Match；[store.go](../../service/match/store.go) 的 NewMemoryStore；[versionstore/memory_store.go](../../versionstore/memory_store.go) 按值存取泛型对象，未深复制引用字段。"
"core","service/match/redis_store.go","bug/REVIEW-2026-09-17.md","7","**P2，Core，未修复。** [service/match/types.go](../../service/match/types.go):159 Validate、:176 Key；[queue_store.go](../../service/match/queue_store.go):331 Candidates、:359 Commit；[redis_store.go](../../service/match/redis_store.go) 将 Queue.Key 原样作为逻辑存储键。"
"core","service/match/store.go","bug/REVIEW-2026-09-09-04.md","8","- 位置：`service/match/queue_store.go:197–201`；对照 `service/match/store.go:59–67` 和 `queue_store.go:313`。"
"core","service/match/store.go","bug/REVIEW-2026-09-16-04.md","77","- Kit service/match/store.go:16：Enqueue 只入等待队列，Candidates 枚举、Commit 原子提交指定票，Sweep 只解决过期票。"
"core","service/match/store.go","bug/REVIEW-2026-09-17.md","41","**P3，Core，未修复；本轮确认范围为 NewMemoryStore / 内存 versionstore。** [queue_store.go](../../service/match/queue_store.go):54 clone、:225 入队 Subject、:305 Ticket、:331 Candidates、:426 保存 Match 并赋 result、:437 Match；[store.go](../../service/match/store.go) 的 NewMemoryStore；[versionstore/memory_store.go](../../versionstore/memory_store.go) 按值存取泛型对象，未深复制引用字段。"
"core","service/match/types.go","bug/REVIEW-2026-09-17.md","7","**P2，Core，未修复。** [service/match/types.go](../../service/match/types.go):159 Validate、:176 Key；[queue_store.go](../../service/match/queue_store.go):331 Candidates、:359 Commit；[redis_store.go](../../service/match/redis_store.go) 将 Queue.Key 原样作为逻辑存储键。"
"core","service/session/ledger_failure_test.go","review/REVIEW-2026-09-08.md","30","- cube-kit/service/session/service.go、session_rpc.go、session_test.go、ledger_failure_test.go。"
"core","service/session/service.go","review/IMPLEMENTATION-STATE-AND-LIFECYCLE.md","25","Kit `service/session/service.go` 的冲突清理涉及幂等 claim 与会话丢弃。原 RR-20260909-02 中，先丢弃会话使其他调用能重新认领，旧清理随后删除的可能已经是新 claim（ABA）。"
"core","service/session/service.go","review/REVIEW-2026-09-08.md","30","- cube-kit/service/session/service.go、session_rpc.go、session_test.go、ledger_failure_test.go。"
"core","service/session/service.go","review/REVIEW-2026-09-08.md","40","| kit | 组织 run、owner claim、request ledger 三份状态 | service/session/service.go、session_rpc.go |"
"core","service/session/service.go","review/REVIEW-2026-09-09.md","49","cube-kit/service/session/service.go"
"core","service/session/service.go","review/REVIEW-2026-09-09.md","103","| RR-20260908-01 | Kit `service/session/service.go:311` | 两个 owner 都成功；输家重试因账本 owner 不匹配失败 | 原子 Create 的 created=false 是否被当作成功？加锁的 key 与幂等键是否同一命名空间？ |"
"core","service/session/service.go","bug/REVIEW-2026-09-08.md","15","**P2，已复现，未修复。** kit [service/session/service.go](../../../cube-kit/service/session/service.go)"
"core","service/session/service.go","bug/REVIEW-2026-09-09-02.md","9","**位置：** Kit `service/session/service.go:339` 先 discard run 再 releaseClaimIfCurrent；新增 helper `:364–365` 将旧 claim 直接传给 Store.Delete。Core `versionstore/memory_store.go:63` 重建键时版本回到 1，`:78–81` 仅比较版本后删除。"
"core","service/session/service.go","bug/REVIEW-2026-09-09.md","35","| RR-20260908-01 | Kit `service/session/service.go:311–321` | 两个 owner 同一 RequestID 都成功，输家重试失败 |"
"core","service/session/service.go","bug/REVIEW-2026-09-16-04.md","113","| ARCH-01 通用服务领域实现 | service/session/service.go:205 Enter 包含请求幂等、归属检查和会话状态；service/mail/service.go:803 CommitClaim 包含 token/状态/幂等；service/match/grouping.go:63 是分数窗口算法，queue_store.go 是票据状态实现 | 领域类型、状态机、存储算法、通用策略逐包迁入 Core/service；Kit 保留 Mod、配置、Registry 注册与服务启动接入 |"
"core","service/session/service.go","bug/REVIEW-2026-09-17-03.md","9","**状态：未修复；新增 demo 功能问题。** Codegen `demo/game/controllers/player/finish_dungeon.go.tmpl:32`、`:49`、`:56`；Core `service/session/service.go:541`、`:556`。"
"core","service/session/session_rpc.go","review/REVIEW-2026-09-08.md","30","- cube-kit/service/session/service.go、session_rpc.go、session_test.go、ledger_failure_test.go。"
"core","service/session/session_rpc.go","review/REVIEW-2026-09-08.md","40","| kit | 组织 run、owner claim、request ledger 三份状态 | service/session/service.go、session_rpc.go |"
"core","service/session/session_rpc.go","bug/REVIEW-2026-09-08.md","25","公开 [session_rpc.go](../../../cube-kit/service/session/session_rpc.go) 也声明 Enter 按 RequestID 幂等。"
"core","service/session/session_test.go","review/REVIEW-2026-09-08.md","30","- cube-kit/service/session/service.go、session_rpc.go、session_test.go、ledger_failure_test.go。"
"core","service/session/session_test.go","review/REVIEW-2026-09-09-02.md","51","check_index_coverage 两批检查：Session service.go/两个修复测试/session_test.go；cache 实现/修复测试；versionstore 接口/Memory/Redis 实现；consolidate 实现/修复测试、CLI、release manifest；三份修改的接入文档；history/ledger.md。实现多数 metadata_changed，新测试 not_tracked；均读当前源码补证。ledger 的 recorded partial range 311 及附近直接读取，并按 U-0154～U-0157 搜索对应记录。只做本轮相关条目去重，没有重做账本全量审计。"
"core","skill/process.go","review/IMPLEMENTATION-CHECKPOINT-AND-REPLAY.md","37","runtime_cast_window.go 的 Cancel 先取消 phase tasks、改变 token，然后执行 cancel 回调和 stopProcesses；停止失败时返回，未完成最终 Cast 状态迁移。process.go 在 Host.StopProcess 返回错误时保留运行状态，允许重试。成功后才推进停止状态与最终释放。"
"core","skill/runtime_cast_window.go","review/IMPLEMENTATION-CHECKPOINT-AND-REPLAY.md","37","runtime_cast_window.go 的 Cancel 先取消 phase tasks、改变 token，然后执行 cancel 回调和 stopProcesses；停止失败时返回，未完成最终 Cast 状态迁移。process.go 在 Host.StopProcess 返回错误时保留运行状态，允许重试。成功后才推进停止状态与最终释放。"
"core","skill/runtime_cast_window.go","review/IMPLEMENTATION-ROOM-AND-SKILL-SCHEDULING.md","17","阅读 Core `skill/scheduler.go`、`runtime_cast_window.go`。调度堆按 DueTick 再 Sequence 排序；相同 tick 的顺序由序号决定。挂起工作保存 FrameID，retainLocalFrame 克隆局部变量，恢复时 takeLocalFrame 删除该帧并再次克隆，避免不同挂起分支共享可变 locals。"
